Year, month, day, PRCP, Tmax, Tmin,ID,LAT,LONG,State,DUNNO,DUNNO2
2000,4,4,4.04,18.3,7.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,5,1.45,15,-1.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,6,0.05,1.7,-2.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,7,0.03,15,-0.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,8,0.13,13.3,3.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,9,2.67,23.3,-5,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,10,0.91,0,-5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,11,0.13,3.9,-6.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,12,0.15,3.3,-5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,13,0,3.3,-5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,14,0,7.8,-5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,15,0,17.2,-3.9,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,16,0,23.9,7.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,17,0,19.4,2.2,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,18,0.99,5.6,1.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,19,0.53,3.9,0.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,20,0.05,14.4,3.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,21,0.43,16.7,6.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,22,0.97,8.9,2.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,23,0.91,6.7,2.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,24,0.69,5,3.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,25,0,15.6,-1.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,26,0,14.4,-2.2,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,27,0.3,8.9,-2.2,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,28,0.41,7.2,2.2,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,29,0,15,-1.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,4,30,0,20,-1.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,1,0,12.8,-0.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,2,0.18,18.3,-0.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,3,0,15,-1.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,4,0,21.7,-1.1,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,5,0,25,10.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,6,0.25,25.6,11.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,7,0,28.3,11.7,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,8,0,28.9,13.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,9,0,28.9,15,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,10,0.05,30.6,15.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,11,2.34,23.9,9.4,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,12,0.84,18.9,7.8,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,13,5,20,8.3,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
2000,5,14,1.75,28.3,5.6,USH00305113,42.4694,-75.0106,NY,373.4 NY MARYLAND 9 SW ,306224 306232 ------ +5
